5050162184614087680 40.398835 -35.012388 1 1   68.78  1.23  -2.59  0.36 1.000 1.000 1.000 0.000 0.000 0.000
5050162253333568768 40.392019 -35.002792 1 1   55.69  1.30  -0.66  0.33 0.999 0.999 1.000 0.000 0.000 0.000
5050162356412798080 40.436892 -34.970299 1 1   54.38  0.86  -1.78  0.27 1.000 1.000 1.000 0.000 0.000 0.000
5050163735098636032 40.598296 -35.038493 1 1   23.04  0.66  -1.47  0.07 0.000 0.000 0.000 0.000 0.000 0.000
5050163769458408064 40.568136 -35.046778 1 1   11.83  0.67  -1.53  0.07 0.000 0.000 0.000 0.000 0.000 0.000
5050163941257068160 40.538016 -35.026255 1 1   61.80  0.67  -0.70  0.16 0.000 0.000 0.000 0.000 0.000 0.000
5050164108759427200 40.605552 -35.042975 1 1  231.73  0.77  -1.51  0.10 0.000 0.000 0.000 0.000 0.000 0.000
5050164250494710016 40.629361 -35.010348 1 1   66.91  0.69  -0.41  0.11 0.000 0.000 0.000 0.000 0.000 0.000
5050167372934602496 40.509279 -34.966699 1 1   46.15  1.63  -2.40  0.55 1.000 1.000 1.000 0.000 0.000 0.000
5050167549029593472 40.590412 -34.969208 1 1   97.35  1.08  -0.83  0.31 0.000 0.000 0.000 0.000 0.000 0.000
5050168266287805184 40.469215 -34.957707 1 1   55.19  0.76  -1.29  0.17 1.000 1.000 1.000 0.000 0.000 0.000
5050168438086507008 40.468364 -34.935147 1 1   68.30  1.62  -2.19  0.57 1.000 1.000 1.000 0.000 0.000 0.000
5050168781683898624 40.487640 -34.921806 1 1   49.45  0.82  -1.12  0.20 1.000 1.000 1.000 0.000 0.000 0.000
5050171289944726656 40.266140 -35.109843 1 1   36.77  1.56  -2.31  0.50 1.000 1.000 1.000 0.000 0.000 0.000
5050171496103163904 40.279878 -35.080946 1 1  150.90  0.89  -0.55  0.15 0.000 0.000 0.000 0.000 0.000 0.000
5050171599182375808 40.213422 -35.091003 1 1   57.77  1.46  -1.53  0.54 0.997 0.997 0.998 0.000 0.000 0.000
5050171667901857280 40.250319 -35.074803 1 1   52.91  0.66  -1.45  0.06 1.000 1.000 1.000 0.000 0.000 0.000
5050171740917778304 40.234301 -35.068874 1 1   39.78  1.45  -1.70  0.45 1.000 1.000 1.000 0.000 0.000 0.000
5050172011499249152 40.308032 -35.047298 1 1   62.21  1.03  -2.32  0.40 1.000 1.000 1.000 0.000 0.000 0.000
5050172492535584896 40.228216 -35.049149 1 1   45.93  0.95  -1.03  0.34 1.000 1.000 1.000 0.000 0.000 0.000
5050172767413497856 40.206830 -35.029584 1 1   64.14  1.25  -3.05  0.21 1.000 1.000 1.000 0.000 0.000 0.000
5050172840429317376 40.200024 -35.023337 1 1   60.44  0.67  -1.02  0.07 1.000 1.000 1.000 0.000 0.000 0.000
5050172874787501952 40.208329 -35.009897 1 1   58.23  1.31  -0.88  0.66 1.000 1.000 1.000 0.000 0.000 0.000
5050172939212189952 40.265444 -35.028994 1 1   52.48  1.40  -1.57  0.68 1.000 1.000 1.000 0.000 0.000 0.000
5050172943508530048 40.271591 -35.022162 1 1   33.34  0.70  -1.73  0.14 1.000 1.000 1.000 0.000 0.000 0.000
5050173076651157888 40.287907 -34.993881 1 1   73.53  1.40  -1.09  0.50 1.000 1.000 1.000 0.000 0.000 0.000
